Station,Heure_requete,Jour,Date,Heure,Temperature,Temperature_precedente,Variation_temperature,Chute_plus_5C,Precipitation_probabilite,Precipitation_type,Pluie_mm,Pluie_prevue
Munich,2026-08-25 17:38:55,J+2,2026-08-27,08:00,17,14,3,NON,6,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,09:00,20,17,3,NON,4,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,10:00,22,20,2,NON,2,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,11:00,24,22,2,NON,1,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,12:00,26,24,2,NON,1,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,13:00,27,26,1,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,14:00,28,27,1,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,15:00,29,28,1,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,16:00,29,29,0,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,17:00,29,29,0,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,18:00,29,29,0,NON,0,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,19:00,28,29,-1,NON,1,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,20:00,27,28,-1,NON,1,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,21:00,25,27,-2,NON,1,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,22:00,23,25,-2,NON,2,rain,0.0,OUI
Munich,2026-08-25 17:38:55,J+2,2026-08-27,23:00,23,23,0,NON,2,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+0,2026-08-25,18:00,24,,,NON,0,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+0,2026-08-25,19:00,24,24,0,NON,0,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+0,2026-08-25,20:00,22,24,-2,NON,0,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+0,2026-08-25,21:00,21,22,-1,NON,0,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+0,2026-08-25,22:00,20,21,-1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+0,2026-08-25,23:00,19,20,-1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,00:00,18,19,-1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,01:00,17,18,-1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,02:00,17,17,0,NON,2,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,03:00,16,17,-1,NON,3,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,04:00,16,16,0,NON,3,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,05:00,15,16,-1,NON,4,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,06:00,15,15,0,NON,4,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,07:00,15,15,0,NON,5,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,08:00,16,15,1,NON,4,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,09:00,18,16,2,NON,3,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,10:00,19,18,1,NON,3,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,11:00,20,19,1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,12:00,21,20,1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,13:00,22,21,1,NON,0,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,14:00,23,22,1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,15:00,23,23,0,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,16:00,24,23,1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,17:00,24,24,0,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,18:00,24,24,0,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,19:00,24,24,0,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,20:00,23,24,-1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,21:00,22,23,-1,NON,1,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,22:00,21,22,-1,NON,2,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+1,2026-08-26,23:00,20,21,-1,NON,2,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,00:00,20,20,0,NON,2,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,01:00,20,20,0,NON,3,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,02:00,19,20,-1,NON,4,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,03:00,19,19,0,NON,4,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,04:00,18,19,-1,NON,5,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,05:00,18,18,0,NON,5,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,06:00,18,18,0,NON,14,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,07:00,18,18,0,NON,14,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,08:00,19,18,1,NON,24,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,09:00,20,19,1,NON,19,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,10:00,20,20,0,NON,14,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,11:00,21,20,1,NON,13,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,12:00,23,21,2,NON,17,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,13:00,24,23,1,NON,17,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,14:00,25,24,1,NON,8,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,15:00,26,25,1,NON,10,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,16:00,26,26,0,NON,6,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,17:00,26,26,0,NON,7,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,18:00,26,26,0,NON,4,rain,0.0,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,19:00,25,26,-1,NON,30,rain,0.7,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,20:00,23,25,-2,NON,39,rain,0.6,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,21:00,22,23,-1,NON,51,rain,0.5,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,22:00,21,22,-1,NON,48,rain,0.6,OUI
Amsterdam,2026-08-25 17:38:55,J+2,2026-08-27,23:00,20,21,-1,NON,58,rain,0.7,OUI
Varsovie,2026-08-25 17:38:55,J+0,2026-08-25,18:00,22,,,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+0,2026-08-25,19:00,20,22,-2,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+0,2026-08-25,20:00,18,20,-2,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+0,2026-08-25,21:00,17,18,-1,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+0,2026-08-25,22:00,15,17,-2,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+0,2026-08-25,23:00,15,15,0,NON,2,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,00:00,14,15,-1,NON,3,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,01:00,13,14,-1,NON,5,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,02:00,13,13,0,NON,6,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,03:00,12,13,-1,NON,7,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,04:00,12,12,0,NON,7,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,05:00,11,12,-1,NON,8,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,06:00,11,11,0,NON,8,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,07:00,13,11,2,NON,7,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,08:00,15,13,2,NON,5,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,09:00,17,15,2,NON,3,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,10:00,19,17,2,NON,2,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,11:00,20,19,1,NON,4,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,12:00,21,20,1,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,13:00,21,21,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,14:00,22,21,1,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,15:00,22,22,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,16:00,22,22,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,17:00,22,22,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,18:00,21,22,-1,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,19:00,20,21,-1,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,20:00,18,20,-2,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,21:00,17,18,-1,NON,2,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,22:00,16,17,-1,NON,2,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+1,2026-08-26,23:00,15,16,-1,NON,3,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,00:00,14,15,-1,NON,4,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,01:00,14,14,0,NON,4,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,02:00,13,14,-1,NON,5,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,03:00,13,13,0,NON,5,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,04:00,13,13,0,NON,6,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,05:00,12,13,-1,NON,6,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,06:00,12,12,0,NON,7,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,07:00,13,12,1,NON,6,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,08:00,15,13,2,NON,4,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,09:00,17,15,2,NON,2,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,10:00,19,17,2,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,11:00,21,19,2,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,12:00,22,21,1,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,13:00,22,22,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,14:00,23,22,1,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,15:00,23,23,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,16:00,23,23,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,17:00,23,23,0,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,18:00,22,23,-1,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,19:00,20,22,-2,NON,0,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,20:00,19,20,-1,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,21:00,17,19,-2,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,22:00,17,17,0,NON,1,rain,0.0,OUI
Varsovie,2026-08-25 17:38:55,J+2,2026-08-27,23:00,16,17,-1,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+0,2026-08-25,19:00,19,,,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+0,2026-08-25,20:00,17,19,-2,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+0,2026-08-25,21:00,16,17,-1,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+0,2026-08-25,22:00,14,16,-2,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+0,2026-08-25,23:00,13,14,-1,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,00:00,12,13,-1,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,01:00,12,12,0,NON,3,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,02:00,11,12,-1,NON,6,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,03:00,11,11,0,NON,7,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,04:00,11,11,0,NON,7,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,05:00,11,11,0,NON,8,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,06:00,11,11,0,NON,8,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,07:00,11,11,0,NON,8,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,08:00,13,11,2,NON,7,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,09:00,14,13,1,NON,6,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,10:00,16,14,2,NON,4,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,11:00,18,16,2,NON,3,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,12:00,19,18,1,NON,3,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,13:00,20,19,1,NON,0,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,14:00,20,20,0,NON,0,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,15:00,21,20,1,NON,0,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,16:00,20,21,-1,NON,0,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,17:00,20,20,0,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,18:00,19,20,-1,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,19:00,19,19,0,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,20:00,18,19,-1,NON,3,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,21:00,17,18,-1,NON,3,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,22:00,15,17,-2,NON,4,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+1,2026-08-26,23:00,14,15,-1,NON,5,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,00:00,13,14,-1,NON,5,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,01:00,13,13,0,NON,6,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,02:00,11,13,-2,NON,7,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,03:00,11,11,0,NON,7,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,04:00,11,11,0,NON,7,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,05:00,11,11,0,NON,8,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,06:00,10,11,-1,NON,8,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,07:00,11,10,1,NON,7,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,08:00,13,11,2,NON,6,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,09:00,15,13,2,NON,4,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,10:00,17,15,2,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,11:00,19,17,2,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,12:00,20,19,1,NON,0,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,13:00,20,20,0,NON,0,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,14:00,20,20,0,NON,0,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,15:00,20,20,0,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,16:00,20,20,0,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,17:00,19,20,-1,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,18:00,19,19,0,NON,1,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,19:00,18,19,-1,NON,2,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,20:00,17,18,-1,NON,4,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,21:00,16,17,-1,NON,5,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,22:00,15,16,-1,NON,6,rain,0.0,OUI
Helsinski,2026-08-25 17:38:55,J+2,2026-08-27,23:00,14,15,-1,NON,7,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,01:00,29,,,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,02:00,29,29,0,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,03:00,29,29,0,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,04:00,28,29,-1,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,05:00,28,28,0,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,06:00,28,28,0,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,07:00,29,28,1,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,08:00,30,29,1,NON,5,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,09:00,31,30,1,NON,3,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,10:00,32,31,1,NON,3,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,11:00,33,32,1,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,12:00,33,33,0,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,13:00,34,33,1,NON,1,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,14:00,34,34,0,NON,1,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,15:00,34,34,0,NON,1,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,16:00,33,34,-1,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,17:00,32,33,-1,NON,2,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,18:00,32,32,0,NON,12,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,19:00,31,32,-1,NON,3,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,20:00,30,31,-1,NON,4,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,21:00,30,30,0,NON,6,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,22:00,29,30,-1,NON,6,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+1,2026-08-26,23:00,29,29,0,NON,5,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,00:00,29,29,0,NON,5,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,01:00,29,29,0,NON,5,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,02:00,28,29,-1,NON,9,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,03:00,28,28,0,NON,11,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,04:00,28,28,0,NON,21,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,05:00,28,28,0,NON,35,rain,0.4,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,06:00,28,28,0,NON,36,rain,0.5,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,07:00,28,28,0,NON,24,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,08:00,29,28,1,NON,24,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,09:00,29,29,0,NON,23,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,10:00,29,29,0,NON,20,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,11:00,30,29,1,NON,19,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,12:00,30,30,0,NON,22,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,13:00,30,30,0,NON,24,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,14:00,30,30,0,NON,53,rain,0.5,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,15:00,30,30,0,NON,52,rain,0.5,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,16:00,29,30,-1,NON,51,rain,0.4,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,17:00,28,29,-1,NON,56,rain,0.4,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,18:00,28,28,0,NON,35,rain,0.3,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,19:00,27,28,-1,NON,35,rain,0.4,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,20:00,27,27,0,NON,24,rain,0.0,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,21:00,27,27,0,NON,41,rain,0.6,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,22:00,26,27,-1,NON,46,rain,0.6,OUI
Tokyo,2026-08-25 17:38:55,J+2,2026-08-27,23:00,26,26,0,NON,42,rain,0.6,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,01:00,27,,,NON,9,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,02:00,27,27,0,NON,7,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,03:00,26,27,-1,NON,3,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,04:00,26,26,0,NON,3,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,05:00,26,26,0,NON,3,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,06:00,26,26,0,NON,3,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,07:00,27,26,1,NON,3,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,08:00,27,27,0,NON,7,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,09:00,28,27,1,NON,6,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,10:00,28,28,0,NON,6,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,11:00,29,28,1,NON,5,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,12:00,29,29,0,NON,6,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,13:00,29,29,0,NON,5,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,14:00,29,29,0,NON,5,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,15:00,29,29,0,NON,4,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,16:00,29,29,0,NON,8,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,17:00,28,29,-1,NON,5,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,18:00,28,28,0,NON,5,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,19:00,28,28,0,NON,6,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,20:00,27,28,-1,NON,6,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,21:00,27,27,0,NON,7,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,22:00,27,27,0,NON,7,rain,0.0,OUI
Seoul,2026-08-25 17:38:55,J+1,2026-08-26,23:00,27,27,0,NON,7,rain,0.0,OUI
